标题6,标题链接1,字段1
fcanet使用数据集,https://aistudio.baidu.com/datasetdetail/85709,
fishpng2,https://aistudio.baidu.com/datasetdetail/76021,
NTuRGB,https://aistudio.baidu.com/datasetdetail/22845,
【AI达人特训营】交通灯检测,https://aistudio.baidu.com/datasetdetail/153372,
MIRNet_pretrained,https://aistudio.baidu.com/datasetdetail/150163,
ERNIE模型,https://aistudio.baidu.com/datasetdetail/218971,
DuSQL-model-16,https://aistudio.baidu.com/datasetdetail/102280,
关系抽取任务数据集,https://aistudio.baidu.com/datasetdetail/27955,
Visformer_small 预训练权重,https://aistudio.baidu.com/datasetdetail/93621,
demond_min_1aki,https://aistudio.baidu.com/datasetdetail/119000,
phone,https://aistudio.baidu.com/datasetdetail/48695,
LIC2023视频语义理解数据集V1,https://aistudio.baidu.com/datasetdetail/217134,
starGANv2_pretrain,https://aistudio.baidu.com/datasetdetail/51623,
ChatGLM2-6B 完整环境,https://aistudio.baidu.com/datasetdetail/231110,
铁路数据集,https://aistudio.baidu.com/datasetdetail/159221,
PortraitNetDataset,https://aistudio.baidu.com/datasetdetail/84353,
小样本商标检测挑战赛,https://aistudio.baidu.com/datasetdetail/138098,
百万歌曲数据集(子集),https://aistudio.baidu.com/datasetdetail/59,
[AI绘画模型] 国风模型第3.2代 - GuoFeng3.2,https://aistudio.baidu.com/datasetdetail/194514,
自用SD模型合集,https://aistudio.baidu.com/datasetdetail/204157,
dark_person detection,https://aistudio.baidu.com/datasetdetail/122074,
underwater_creature,https://aistudio.baidu.com/datasetdetail/47080,
Cityscapes,https://aistudio.baidu.com/datasetdetail/195958,
PETA,https://aistudio.baidu.com/datasetdetail/66760,
元神音色转换模型权重,https://aistudio.baidu.com/datasetdetail/183067,
卡车垃圾倾倒检测,https://aistudio.baidu.com/datasetdetail/198415,
rawdata,https://aistudio.baidu.com/datasetdetail/35374,
医学影像处理,https://aistudio.baidu.com/datasetdetail/101087,
天宫遥感影像分类,https://aistudio.baidu.com/datasetdetail/59697,
rec_data,https://aistudio.baidu.com/datasetdetail/158623,
2023 电影推荐 Movielens 数据集,https://aistudio.baidu.com/datasetdetail/212567,
非标准化疾病诉求数据集,https://aistudio.baidu.com/datasetdetail/104082,
手势识别数据集-ASLLVD（部分）,https://aistudio.baidu.com/datasetdetail/108475,
第三届中国AI+创新创业大赛：半监督学习目标定位竞赛-训练数据集,https://aistudio.baidu.com/datasetdetail/95702,
chatGLM-6b,https://aistudio.baidu.com/datasetdetail/230869,
目标检测0717,https://aistudio.baidu.com/datasetdetail/44663,
音频与噪声,https://aistudio.baidu.com/datasetdetail/125737,
人脸口罩数据集（武大开源）,https://aistudio.baidu.com/datasetdetail/28734,
中文停用词库,https://aistudio.baidu.com/datasetdetail/165692,
44,https://aistudio.baidu.com/datasetdetail/140692,
fish,https://aistudio.baidu.com/datasetdetail/18566,
Antigen Detector项目代码,https://aistudio.baidu.com/datasetdetail/145293,
手写数字识别,https://aistudio.baidu.com/datasetdetail/7679,
rico,https://aistudio.baidu.com/datasetdetail/74346,
孤立词识别,https://aistudio.baidu.com/datasetdetail/49177,
newdataset,https://aistudio.baidu.com/datasetdetail/30159,
BCICIV_1calib_1000Hz_mat.zip,https://aistudio.baidu.com/datasetdetail/240818,
CIFAR-10数据集,https://aistudio.baidu.com/datasetdetail/118093,
srcnn,https://aistudio.baidu.com/datasetdetail/26918,
车辆检测_自制,https://aistudio.baidu.com/datasetdetail/147415,
中文分词数据库,https://aistudio.baidu.com/datasetdetail/165809,
跌倒,https://aistudio.baidu.com/datasetdetail/147040,
movie_2_ok,https://aistudio.baidu.com/datasetdetail/54613,
PaddleSeg-release-2.3,https://aistudio.baidu.com/datasetdetail/114849,
123,https://aistudio.baidu.com/datasetdetail/106367,
邮件数据,https://aistudio.baidu.com/datasetdetail/78204,
TACO垃圾分类数据集,https://aistudio.baidu.com/datasetdetail/71124,
中文文档文字识别,https://aistudio.baidu.com/datasetdetail/73571,
Picodet项目测试,https://aistudio.baidu.com/datasetdetail/116079,
chatGLM-6B-INT4模型文件（更新至2023.5.4）,https://aistudio.baidu.com/datasetdetail/211721,
遥感影像分割——BDCI2020,https://aistudio.baidu.com/datasetdetail/56051,
parakeet_nltk_data,https://aistudio.baidu.com/datasetdetail/101135,
学术论文分类挑战赛数据与提交样例,https://aistudio.baidu.com/datasetdetail/100202,
项目专用大模型数据集,https://aistudio.baidu.com/datasetdetail/235214,
Dataset_for_VIMER_UFO,https://aistudio.baidu.com/datasetdetail/128138,
printer_2015_real,https://aistudio.baidu.com/datasetdetail/122275,
Road Surface Quality,https://aistudio.baidu.com/datasetdetail/72034,
Market-1501-v15.09.15,https://aistudio.baidu.com/datasetdetail/95987,
机器翻译质量数据集,https://aistudio.baidu.com/datasetdetail/154704,
2021ZJSU数学建模B题 电信客户流失数据,https://aistudio.baidu.com/datasetdetail/117363,
法律知识问答,https://aistudio.baidu.com/datasetdetail/89457,
MAE-Params,https://aistudio.baidu.com/datasetdetail/125596,
97,https://aistudio.baidu.com/datasetdetail/107306,
真实模型包,https://aistudio.baidu.com/datasetdetail/190951,
全球小麦检测,https://aistudio.baidu.com/datasetdetail/96422,
200类鸟,https://aistudio.baidu.com/datasetdetail/144466,
混凝土数据,https://aistudio.baidu.com/datasetdetail/223786,
Model_for_VIMER_UFO,https://aistudio.baidu.com/datasetdetail/128025,
寻找火箭车车,https://aistudio.baidu.com/datasetdetail/148354,
手势识别数据集-14种常见手势二维图像,https://aistudio.baidu.com/datasetdetail/77337,
英文文字识别数据集——印刷体,https://aistudio.baidu.com/datasetdetail/139943,
斑马线,https://aistudio.baidu.com/datasetdetail/225435,
配准数据MRI,https://aistudio.baidu.com/datasetdetail/146796,
【原创】X光胸片picc管分割数据,https://aistudio.baidu.com/datasetdetail/162374,
DuReader,https://aistudio.baidu.com/datasetdetail/70359,
2019“一带一路”国际大数据竞赛-初赛,https://aistudio.baidu.com/datasetdetail/6510,
36115,https://aistudio.baidu.com/datasetdetail/202811,
基因数据集,https://aistudio.baidu.com/datasetdetail/156952,
Paddle Quick Inference Examples,https://aistudio.baidu.com/datasetdetail/66517,
erase_retrain_0721,https://aistudio.baidu.com/datasetdetail/159168,
焊接件表面缺陷数据集_coco3,https://aistudio.baidu.com/datasetdetail/89030,
MarTech Challenge Track 2 点击反欺诈预测,https://aistudio.baidu.com/datasetdetail/35856,
GDP数据,https://aistudio.baidu.com/datasetdetail/223782,
水果分割数据集,https://aistudio.baidu.com/datasetdetail/114414,
四川_诈骗电话识别,https://aistudio.baidu.com/datasetdetail/40690,
人脸照片数据集,https://aistudio.baidu.com/datasetdetail/2338,
folsom,https://aistudio.baidu.com/datasetdetail/100618,
scut_head_voc,https://aistudio.baidu.com/datasetdetail/36352,
lora-数据权重,https://aistudio.baidu.com/datasetdetail/248459,
引体向上,https://aistudio.baidu.com/datasetdetail/145808,
智能交通电子提示装置检测-三只柯基,https://aistudio.baidu.com/datasetdetail/106308,
文档图像阴影消除补充训练集和B榜测试集,https://aistudio.baidu.com/datasetdetail/128558,
DIV2K_forPaddle_dataset_3,https://aistudio.baidu.com/datasetdetail/66800,
glove预训练词向量集合集,https://aistudio.baidu.com/datasetdetail/42051,
自制装甲板数据集,https://aistudio.baidu.com/datasetdetail/166110,
KITTI Odometry,https://aistudio.baidu.com/datasetdetail/200121,
coco_caption,https://aistudio.baidu.com/datasetdetail/110358,
情感分析-推特文本情感分类,https://aistudio.baidu.com/datasetdetail/106998,
猫狗数据集,https://aistudio.baidu.com/datasetdetail/30176,
钢材瑕疵检测,https://aistudio.baidu.com/datasetdetail/10941,
app-test,https://aistudio.baidu.com/datasetdetail/84475,
图像分割test1,https://aistudio.baidu.com/datasetdetail/112168,
VOC-random,https://aistudio.baidu.com/datasetdetail/150189,
商品零售购物篮分析,https://aistudio.baidu.com/datasetdetail/82804,
Yolov5手势识别数据集,https://aistudio.baidu.com/datasetdetail/206509,
玉米病害,https://aistudio.baidu.com/datasetdetail/111151,
多模交通运输路线规划 Stage1,https://aistudio.baidu.com/datasetdetail/6460,
红绿灯,https://aistudio.baidu.com/datasetdetail/36210,
PaddleDetection-release-0.3,https://aistudio.baidu.com/datasetdetail/37661,
Imagenet 1k 数据集,https://aistudio.baidu.com/datasetdetail/122700,
PPDiffusers模型: Null-v2.2,https://aistudio.baidu.com/datasetdetail/189554,
resnet的预训练权重参数,https://aistudio.baidu.com/datasetdetail/122684,
细胞跟踪与有丝分裂检测数据集,https://aistudio.baidu.com/datasetdetail/122602,
cade分类数据集,https://aistudio.baidu.com/datasetdetail/38927,
时间序列大赛数据集,https://aistudio.baidu.com/datasetdetail/75879,
IMCS-DAC,https://aistudio.baidu.com/datasetdetail/221187,
负荷数据,https://aistudio.baidu.com/datasetdetail/135682,
criteo_paddle_slot_format,https://aistudio.baidu.com/datasetdetail/103052,
2022欧冠决赛高清视频,https://aistudio.baidu.com/datasetdetail/159359,
tfidf pca ocr,https://aistudio.baidu.com/datasetdetail/151360,
Deepfake数据集,https://aistudio.baidu.com/datasetdetail/41224,
Sketch-png,https://aistudio.baidu.com/datasetdetail/1075,
ml-1m,https://aistudio.baidu.com/datasetdetail/2348,
C4AI_detect_mask,https://aistudio.baidu.com/datasetdetail/166805,
Novel AI Backend,https://aistudio.baidu.com/datasetdetail/171851,
CFDGCN数据,https://aistudio.baidu.com/datasetdetail/184778,
航空公司数据,https://aistudio.baidu.com/datasetdetail/97871,
扩充数据集16621,https://aistudio.baidu.com/datasetdetail/196065,
xl模型测试,https://aistudio.baidu.com/datasetdetail/235111,
kitti_odometry-pose_gt,https://aistudio.baidu.com/datasetdetail/200353,
电影数据,https://aistudio.baidu.com/datasetdetail/68209,
wav2lip相关的模型文件,https://aistudio.baidu.com/datasetdetail/227305,
AI识虫,https://aistudio.baidu.com/datasetdetail/96442,
MSD肝脏血管数据集,https://aistudio.baidu.com/datasetdetail/10333,
模型参数,https://aistudio.baidu.com/datasetdetail/10826,
猫狗数据集,https://aistudio.baidu.com/datasetdetail/7139,
千言数据集：开放域对话,https://aistudio.baidu.com/datasetdetail/56191,
Electricity,https://aistudio.baidu.com/datasetdetail/106885,
coco-bottom-up-feature-adaptive,https://aistudio.baidu.com/datasetdetail/106442,
手势识别,https://aistudio.baidu.com/datasetdetail/51629,
图像分类大作业数据集,https://aistudio.baidu.com/datasetdetail/15409,
车辆目标监测数据集,https://aistudio.baidu.com/datasetdetail/150584,
naifu,https://aistudio.baidu.com/datasetdetail/172762,
selfie2anime 真实人脸-动漫风格转换数据集,https://aistudio.baidu.com/datasetdetail/47315,
野外环境中的蝴蝶自动识别,https://aistudio.baidu.com/datasetdetail/146545,
ConViT 预训练权重,https://aistudio.baidu.com/datasetdetail/93780,
安检台目标检测,https://aistudio.baidu.com/datasetdetail/99875,
Solar_data,https://aistudio.baidu.com/datasetdetail/100828,
L3锥体定位数据集,https://aistudio.baidu.com/datasetdetail/145717,
明星,https://aistudio.baidu.com/datasetdetail/154593,
new_lab,https://aistudio.baidu.com/datasetdetail/74078,
Face,https://aistudio.baidu.com/datasetdetail/151936,
银行客户认购产品预测,https://aistudio.baidu.com/datasetdetail/178027,
【AI达人特训营】岩石薄片分类,https://aistudio.baidu.com/datasetdetail/153329,
蝴蝶分类,https://aistudio.baidu.com/datasetdetail/96173,
bingchanghai1,https://aistudio.baidu.com/datasetdetail/100276,
BigTransfer训练模型,https://aistudio.baidu.com/datasetdetail/95111,
自用数据集,https://aistudio.baidu.com/datasetdetail/120391,
PortraitNet论文数据集,https://aistudio.baidu.com/datasetdetail/79392,
百度DuReader_Raw,https://aistudio.baidu.com/datasetdetail/5038,
MGIF数据集,https://aistudio.baidu.com/datasetdetail/48880,
RoboMaster数据集voc格式,https://aistudio.baidu.com/datasetdetail/141287,
cat_1,https://aistudio.baidu.com/datasetdetail/11243,
齿轮瑕疵数据集,https://aistudio.baidu.com/datasetdetail/164152,
天气分析,https://aistudio.baidu.com/datasetdetail/106686,
Anything-V5,https://aistudio.baidu.com/datasetdetail/205436,
中文语音数据集-aishell,https://aistudio.baidu.com/datasetdetail/108702,
水下光学_lrtyh,https://aistudio.baidu.com/datasetdetail/80480,
中文影评,https://aistudio.baidu.com/datasetdetail/7364,
deepfashion,https://aistudio.baidu.com/datasetdetail/67802,
基于PaddleX后台任务训练的齿轮瑕疵检测best_mode,https://aistudio.baidu.com/datasetdetail/166847,
nzl,https://aistudio.baidu.com/datasetdetail/180229,
SU2Bin,https://aistudio.baidu.com/datasetdetail/186476,
NEU钢铁缺陷检测数据集,https://aistudio.baidu.com/datasetdetail/206837,
眼底影像数据集,https://aistudio.baidu.com/datasetdetail/81617,
交通目标检测数据集,https://aistudio.baidu.com/datasetdetail/217071,
Butterfly20_test,https://aistudio.baidu.com/datasetdetail/115091,
basilmix,https://aistudio.baidu.com/datasetdetail/187521,
路况,https://aistudio.baidu.com/datasetdetail/153809,
水下鱼类数据集,https://aistudio.baidu.com/datasetdetail/166753,
cycle_gan,https://aistudio.baidu.com/datasetdetail/11056,
足球篮球,https://aistudio.baidu.com/datasetdetail/61753,
AdaptSegNet-ModelAndLog,https://aistudio.baidu.com/datasetdetail/119256,
空时分组码数据集（通信信号）,https://aistudio.baidu.com/datasetdetail/88725,
PP_class_leaf,https://aistudio.baidu.com/datasetdetail/98942,
面向中文短文本的实体链指任务-B榜测试集,https://aistudio.baidu.com/datasetdetail/68533,
PPdet_教程测试数据,https://aistudio.baidu.com/datasetdetail/99146,
2000.01-2021.08 A股股票数据,https://aistudio.baidu.com/datasetdetail/104193,
模型,https://aistudio.baidu.com/datasetdetail/210330,
UNen-zh,https://aistudio.baidu.com/datasetdetail/101325,
文字识别,https://aistudio.baidu.com/datasetdetail/36347,
paddy-disease-classification,https://aistudio.baidu.com/datasetdetail/148690,
FcaNet,https://aistudio.baidu.com/datasetdetail/100873,
fusion,https://aistudio.baidu.com/datasetdetail/31022,
IWSLT12,https://aistudio.baidu.com/datasetdetail/105633,
text01,https://aistudio.baidu.com/datasetdetail/88081,
Advertised_Click,https://aistudio.baidu.com/datasetdetail/63228,
DMR clean data,https://aistudio.baidu.com/datasetdetail/81892,
ISO中的光学训练正确版本,https://aistudio.baidu.com/datasetdetail/128939,
判断年收入,https://aistudio.baidu.com/datasetdetail/75837,
paddlelite-android-demo,https://aistudio.baidu.com/datasetdetail/126208,
吸烟喝水使用手机已标注数据（VOCData）,https://aistudio.baidu.com/datasetdetail/80631,
weights,https://aistudio.baidu.com/datasetdetail/106868,
pima,https://aistudio.baidu.com/datasetdetail/43561,
iris花萼数据,https://aistudio.baidu.com/datasetdetail/22346,
电表设备读数测试集,https://aistudio.baidu.com/datasetdetail/169810,
睡眠脑电数据、P300脑机接口实验数据,https://aistudio.baidu.com/datasetdetail/85087,
CPS半监督语义分割模型cityspace数据集,https://aistudio.baidu.com/datasetdetail/177911,
DCIC-海上船舶智能检测,https://aistudio.baidu.com/datasetdetail/127197,
fer2013戴口罩人脸表情识别(添加口罩_四分类),https://aistudio.baidu.com/datasetdetail/201630,
Stanford Cars（按类别文件夹存放）,https://aistudio.baidu.com/datasetdetail/85765,
猫的十二分类,https://aistudio.baidu.com/datasetdetail/130968,
花卉分类5类,https://aistudio.baidu.com/datasetdetail/122015,
face,https://aistudio.baidu.com/datasetdetail/76821,
PortraitNet-datasets,https://aistudio.baidu.com/datasetdetail/89377,
五种水果与五种动物数据集合,https://aistudio.baidu.com/datasetdetail/120001,
